Well ori,Well,DEPTH,PEF,RHOB,NPHI,GR,AT90
4.24E+13,8,2049.5,3.446,2.594,0.286,145.111,6.044
4.24E+13,8,2050,3.511,2.596,0.277,139.482,6.006
4.24E+13,8,2050.5,3.534,2.601,0.265,130.994,6.126
4.24E+13,8,2051,3.486,2.607,0.257,140.287,6.174
4.24E+13,8,2051.5,3.426,2.6,0.272,143.814,5.917
4.24E+13,8,2052,3.37,2.584,0.286,151.872,5.676
4.24E+13,8,2052.5,3.369,2.566,0.286,155.927,5.39
4.24E+13,8,2053,3.4,2.568,0.284,162.163,5.196
4.24E+13,8,2053.5,3.43,2.575,0.279,167.788,5.306
4.24E+13,8,2054,3.482,2.586,0.281,164.513,5.265
4.24E+13,8,2054.5,3.517,2.582,0.294,168.968,5.037
4.24E+13,8,2055.5,3.609,2.593,0.283,147.728,6.668
4.24E+13,8,2056,3.616,2.622,0.184,113.578,10.166
4.24E+13,8,2059,3.496,2.597,0.148,114.545,8.484
4.24E+13,8,2059.5,3.547,2.595,0.205,128.502,5.802
4.24E+13,8,2060,3.473,2.593,0.233,135.859,5.127
4.24E+13,8,2060.5,3.315,2.587,0.25,138.106,5.202
4.24E+13,8,2061,3.227,2.594,0.255,142.66,5.371
4.24E+13,8,2061.5,3.197,2.6,0.243,141.018,5.607
4.24E+13,8,2062,3.243,2.601,0.228,139.435,5.791
4.24E+13,8,2062.5,3.295,2.588,0.21,140.51,5.713
4.24E+13,8,2063,3.313,2.576,0.227,144.495,5.609
4.24E+13,8,2063.5,3.309,2.566,0.234,146.871,5.669
4.24E+13,8,2064,3.338,2.572,0.241,149.823,5.807
4.24E+13,8,2064.5,3.394,2.572,0.223,154.981,5.887
4.24E+13,8,2065,3.48,2.581,0.259,146.216,5.935
4.24E+13,8,2065.5,3.524,2.594,0.263,141.705,5.995
4.24E+13,8,2066,3.557,2.62,0.275,134.675,6.582
4.24E+13,8,2066.5,3.537,2.636,0.249,140.049,7.504
4.24E+13,8,2067,3.473,2.634,0.255,143.946,7.462
4.24E+13,8,2067.5,3.445,2.62,0.263,145.037,7.072
4.24E+13,8,2068,3.378,2.612,0.267,144.087,6.799
4.24E+13,8,2068.5,3.29,2.608,0.25,134.041,8.271
4.24E+13,8,2069,3.157,2.613,0.202,118.946,11.659
4.24E+13,8,2071.5,3.001,2.614,0.149,106.812,12.639
4.24E+13,8,2072,3.061,2.603,0.139,109.213,12.89
4.24E+13,8,2072.5,3.186,2.6,0.166,115.459,11.006
4.24E+13,8,2073,3.282,2.609,0.202,132.659,8.687
4.24E+13,8,2073.5,3.331,2.617,0.239,148.158,8.594
4.24E+13,8,2074,3.295,2.618,0.228,147.968,9.433
4.24E+13,8,2074.5,3.233,2.608,0.197,128.902,10.454
4.24E+13,8,2075,3.219,2.594,0.181,119.055,9.728
4.24E+13,8,2075.5,3.27,2.589,0.226,128.861,7.89
4.24E+13,8,2076,3.367,2.601,0.257,142.369,6.801
4.24E+13,8,2076.5,3.423,2.614,0.278,148.95,6.971
4.24E+13,8,2077,3.445,2.621,0.261,143.308,7.511
4.24E+13,8,2077.5,3.369,2.61,0.252,133.25,8.008
4.24E+13,8,2078,3.302,2.612,0.22,119.887,8.845
4.24E+13,8,2078.5,3.215,2.616,0.203,113.304,9.992
4.24E+13,8,2079,3.185,2.629,0.184,117.752,10.417
4.24E+13,8,2079.5,3.138,2.627,0.179,132.067,10.34
4.24E+13,8,2080,3.166,2.615,0.182,138.639,8.877
4.24E+13,8,2080.5,3.194,2.608,0.201,140.008,7.853
4.24E+13,8,2081,3.28,2.613,0.236,139.055,7.435
4.24E+13,8,2081.5,3.435,2.621,0.27,141.93,7.415
4.24E+13,8,2082,3.54,2.622,0.269,145.812,7.371
4.24E+13,8,2082.5,3.624,2.6,0.269,145.032,7.646
4.24E+13,8,2083,3.472,2.6,0.257,134.038,8.851
4.24E+13,8,2083.5,3.303,2.598,0.223,119.589,10.163
4.24E+13,8,2084,3.091,2.607,0.162,100.021,12.778
4.24E+13,8,2085,3.157,2.611,0.136,101.508,9.414
4.24E+13,8,2085.5,3.331,2.616,0.216,127.499,7.89
4.24E+13,8,2086,3.391,2.6,0.284,141.942,6.857
4.24E+13,8,2086.5,3.28,2.584,0.29,144.618,6.884
4.24E+13,8,2087,3.042,2.569,0.239,123.831,7.671
4.24E+13,8,2087.5,2.832,2.561,0.192,103.734,9.777
4.24E+13,8,2090.5,2.937,2.654,0.154,122.266,12.049
4.24E+13,8,2091,3.05,2.668,0.21,132.363,10.258
4.24E+13,8,2091.5,3.117,2.668,0.236,139.65,9.157
4.24E+13,8,2092,3.141,2.665,0.237,138.979,8.717
4.24E+13,8,2092.5,3.116,2.658,0.207,134.848,10.021
4.24E+13,8,2093,3.01,2.646,0.159,120.962,11.037
4.24E+13,8,2093.5,2.922,2.631,0.141,109.594,12.172
4.24E+13,8,2094,2.892,2.62,0.132,104.918,12.219
4.24E+13,8,2094.5,2.985,2.612,0.144,112.862,10.467
4.24E+13,8,2095,3.106,2.611,0.172,122.298,9.728
4.24E+13,8,2095.5,3.194,2.62,0.197,134.965,8.793
4.24E+13,8,2096,3.242,2.624,0.239,139.867,8.172
4.24E+13,8,2096.5,3.288,2.619,0.249,141.949,8.055
4.24E+13,8,2097,3.359,2.619,0.233,133.931,9.176
4.24E+13,8,2097.5,3.344,2.63,0.197,126.309,10.912
4.24E+13,8,2098,3.213,2.633,0.173,112.868,12.912
4.24E+13,8,2098.5,3.064,2.614,0.154,104.265,14.226
4.24E+13,8,2100,2.935,2.597,0.154,100.555,12.973
4.24E+13,8,2100.5,2.887,2.607,0.145,109.19,13.205
4.24E+13,8,2101,2.802,2.609,0.15,108.312,13.525
4.24E+13,8,2101.5,2.77,2.598,0.149,106.426,13.871
4.24E+13,8,2102,2.807,2.586,0.153,100.561,13.384
4.24E+13,8,2102.5,2.836,2.584,0.16,104.138,12.657
4.24E+13,8,2103,2.789,2.597,0.155,106.736,12.364
4.24E+13,8,2103.5,2.734,2.606,0.151,104.287,12.526
4.24E+13,8,2111,2.763,2.602,0.132,101.673,11.592
4.24E+13,8,2111.5,2.795,2.594,0.134,104.522,11.788
4.24E+13,8,2113.5,2.875,2.602,0.139,100.718,11.643
4.24E+13,8,2114,2.961,2.617,0.157,111.022,10.754
4.24E+13,8,2114.5,3.063,2.628,0.172,125.856,10.197
4.24E+13,8,2115.5,3.351,2.643,0.216,133.804,7.317
4.24E+13,8,2116,3.564,2.638,0.227,137.735,6.741
4.24E+13,8,2116.5,3.696,2.629,0.239,140.914,6.565
4.24E+13,8,2117,3.739,2.625,0.251,144.291,6.606
4.24E+13,8,2117.5,3.682,2.629,0.26,146.56,6.741
4.24E+13,8,2118,3.624,2.633,0.283,147.431,7.032
4.24E+13,8,2118.5,3.578,2.633,0.267,152.232,7.144
4.24E+13,8,2119,3.562,2.624,0.26,153.32,7.085
4.24E+13,8,2119.5,3.538,2.622,0.24,155.825,7.039
4.24E+13,8,2120,3.578,2.617,0.237,163.969,7.03
4.24E+13,8,2120.5,3.575,2.625,0.242,162.83,6.841
4.24E+13,8,2121,3.598,2.631,0.25,162.571,6.805
4.24E+13,8,2121.5,3.609,2.635,0.27,157.693,6.996
4.24E+13,8,2122,3.627,2.63,0.275,150.504,7.189
4.24E+13,8,2122.5,3.607,2.627,0.252,149.82,7.377
4.24E+13,8,2123,3.548,2.628,0.222,148.929,7.535
4.24E+13,8,2123.5,3.539,2.629,0.239,151.792,7.616
4.24E+13,8,2124,3.555,2.624,0.252,152.712,7.533
4.24E+13,8,2124.5,3.55,2.62,0.259,151.511,7.388
4.24E+13,8,2125,3.538,2.613,0.245,152.98,7.293
4.24E+13,8,2125.5,3.512,2.61,0.241,151.305,7.516
4.24E+13,8,2126,3.524,2.608,0.239,150.006,7.639
4.24E+13,8,2126.5,3.508,2.61,0.223,148.46,7.56
4.24E+13,8,2127,3.473,2.613,0.218,144.53,7.607
4.24E+13,8,2127.5,3.416,2.618,0.227,144.885,7.764
4.24E+13,8,2128,3.411,2.623,0.236,148.151,7.723
4.24E+13,8,2128.5,3.492,2.625,0.239,150.403,7.365
4.24E+13,8,2129,3.609,2.626,0.25,153.555,7.092
4.24E+13,8,2129.5,3.659,2.626,0.258,150.016,7.004
4.24E+13,8,2130,3.633,2.625,0.277,153.913,7.037
4.24E+13,8,2130.5,3.578,2.619,0.263,149.936,7.139
4.24E+13,8,2131,3.522,2.621,0.259,152.368,7.148
4.24E+13,8,2131.5,3.525,2.63,0.247,149.863,6.847
4.24E+13,8,2132,3.474,2.644,0.261,149.863,6.938
4.24E+13,8,2132.5,3.442,2.645,0.254,148.562,7.978
4.24E+13,8,2133,3.367,2.636,0.239,145.178,9.291
4.24E+13,8,2133.5,3.346,2.621,0.202,136.036,10.367
4.24E+13,8,2134,3.308,2.614,0.183,127.373,11.539
4.24E+13,8,2134.5,3.26,2.614,0.168,124.198,11.485
4.24E+13,8,2135.5,3.121,2.637,0.177,124.73,10.861
4.24E+13,8,2136,3.127,2.634,0.175,135.972,11.212
4.24E+13,8,2137,3.154,2.623,0.177,150.353,11.325
4.24E+13,8,2137.5,3.122,2.629,0.198,144.537,11.088
4.24E+13,8,2138,3.156,2.627,0.191,134.78,11.079
4.24E+13,8,2138.5,3.195,2.625,0.19,130.092,11.098
4.24E+13,8,2139,3.211,2.623,0.176,124.378,11.056
4.24E+13,8,2139.5,3.226,2.622,0.182,127.855,10.83
4.24E+13,8,2140.5,3.306,2.626,0.197,144.211,9.389
4.24E+13,8,2141,3.331,2.629,0.207,140.34,9.69
4.24E+13,8,2141.5,3.29,2.633,0.2,136.176,10.278
4.24E+13,8,2142,3.194,2.635,0.202,125.189,10.721
4.24E+13,8,2142.5,3.061,2.641,0.194,124.075,11.337
4.24E+13,8,2143,2.978,2.645,0.179,122.498,11.979
4.24E+13,8,2143.5,2.958,2.643,0.155,125.79,12.224
4.24E+13,8,2144,2.97,2.639,0.15,129.167,11.854
4.24E+13,8,2144.5,2.989,2.635,0.158,134.127,11.633
4.24E+13,8,2145.5,3.065,2.632,0.159,128.565,11.085
4.24E+13,8,2146,3.143,2.631,0.178,125.002,10.57
4.24E+13,8,2146.5,3.229,2.628,0.198,126.995,9.806
4.24E+13,8,2147,3.309,2.626,0.212,135.198,8.996
4.24E+13,8,2147.5,3.374,2.619,0.211,138.675,8.98
4.24E+13,8,2148,3.365,2.614,0.194,138.675,9.757
4.24E+13,8,2148.5,3.294,2.615,0.189,133.531,10.742
4.24E+13,8,2149,3.259,2.619,0.192,131.536,10.689
4.24E+13,8,2149.5,3.309,2.619,0.199,132.439,10.088
4.24E+13,8,2150,3.386,2.617,0.21,137.447,9.581
4.24E+13,8,2150.5,3.383,2.618,0.219,137.708,9.39
4.24E+13,8,2151,3.345,2.625,0.234,138.302,9.208
4.24E+13,8,2151.5,3.323,2.63,0.251,143.154,8.869
4.24E+13,8,2152,3.361,2.632,0.246,142.291,8.491
4.24E+13,8,2152.5,3.394,2.634,0.25,147.159,8.081
4.24E+13,8,2153.5,3.571,2.63,0.249,154.631,6.586
4.24E+13,8,2154,3.623,2.626,0.256,150.698,6.772
4.24E+13,8,2154.5,3.652,2.619,0.252,147.928,7.257
4.24E+13,8,2155,3.628,2.616,0.237,148.341,7.431
4.24E+13,8,2155.5,3.602,2.617,0.233,147.704,7.547
4.24E+13,8,2156,3.526,2.625,0.222,147.968,7.828
4.24E+13,8,2156.5,3.419,2.637,0.239,148.394,8.261
4.24E+13,8,2157,3.323,2.646,0.208,144.262,8.92
4.24E+13,8,2157.5,3.276,2.645,0.194,143.998,9.506
4.24E+13,8,2158,3.275,2.64,0.194,140.189,9.54
4.24E+13,8,2158.5,3.306,2.627,0.201,139.233,9.565
4.24E+13,8,2159,3.283,2.626,0.198,131.809,9.885
4.24E+13,8,2159.5,3.263,2.621,0.18,129.727,10.229
4.24E+13,8,2160,3.213,2.624,0.173,126.267,10.243
4.24E+13,8,2160.5,3.205,2.62,0.171,130.127,10.3
4.24E+13,8,2161,3.177,2.618,0.177,126.667,10.735
4.24E+13,8,2161.5,3.142,2.618,0.184,130.127,10.989
4.24E+13,8,2162,3.069,2.622,0.181,127.752,11.276
4.24E+13,8,2162.5,2.984,2.627,0.172,128.349,11.766
4.24E+13,8,2163,2.935,2.625,0.162,119.693,12.084
4.24E+13,8,2163.5,2.906,2.624,0.16,117.999,11.898
4.24E+13,8,2164,2.888,2.621,0.146,108.31,11.821
4.24E+13,8,2164.5,2.885,2.619,0.14,103.709,11.802
4.24E+13,8,2165,2.889,2.618,0.141,102.091,11.339
4.24E+13,8,2165.5,2.888,2.62,0.149,113.601,10.835
4.24E+13,8,2166,2.871,2.614,0.163,121.552,11.141
4.24E+13,8,2166.5,2.871,2.598,0.149,116.233,11.989
4.24E+13,8,2167,2.863,2.582,0.14,111.636,12.944
4.24E+13,8,2167.5,2.839,2.58,0.13,103.147,13.423
4.24E+13,8,2170,2.81,2.626,0.17,110.004,11.61
4.24E+13,8,2170.5,2.806,2.627,0.166,108.243,11.901
4.24E+13,8,2171,2.819,2.617,0.16,104.929,12.11
4.24E+13,8,2172.5,2.825,2.611,0.14,100.021,12.175
4.24E+13,8,2173,2.805,2.621,0.149,103.056,12.182
4.24E+13,8,2173.5,2.808,2.624,0.162,100.391,12.158
4.24E+13,8,2174,2.861,2.612,0.165,106.033,11.912
4.24E+13,8,2174.5,2.856,2.6,0.155,106.875,11.986
4.24E+13,8,2175,2.789,2.595,0.131,103.034,12.939
4.24E+13,8,2177,2.777,2.608,0.147,112.584,11.24
4.24E+13,8,2177.5,2.785,2.603,0.146,113.047,11.104
4.24E+13,8,2178,2.798,2.589,0.154,105.854,10.803
4.24E+13,8,2187.5,2.803,2.604,0.177,114.015,9.873
4.24E+13,8,2188,2.848,2.613,0.212,127.371,9.072
4.24E+13,8,2188.5,2.769,2.599,0.187,111.756,9.717
4.24E+13,8,2196,3.029,2.607,0.17,107.088,10.523
4.24E+13,8,2196.5,3.287,2.603,0.199,135.759,9.301
4.24E+13,8,2197,3.447,2.599,0.228,149.122,8.741
4.24E+13,8,2197.5,3.493,2.599,0.242,151.985,8.505
4.24E+13,8,2198,3.493,2.608,0.256,149.458,8.053
4.24E+13,8,2198.5,3.419,2.62,0.247,153.133,8.035
4.24E+13,8,2199,3.376,2.63,0.222,151.737,8.671
4.24E+13,8,2199.5,3.322,2.634,0.209,151.874,9.281
4.24E+13,8,2200,3.311,2.634,0.201,144.475,9.72
4.24E+13,8,2200.5,3.263,2.627,0.199,135.2,10.322
4.24E+13,8,2201,3.216,2.618,0.188,128.265,11.458
4.24E+13,8,2201.5,3.071,2.62,0.166,119.76,13.106
4.24E+13,8,2202,2.958,2.624,0.147,119.683,13.654
4.24E+13,8,2202.5,2.871,2.631,0.145,117.605,13.277
4.24E+13,8,2203,2.931,2.626,0.144,125.07,12.369
4.24E+13,8,2203.5,3.011,2.62,0.16,126.583,11.969
4.24E+13,8,2204,3.093,2.617,0.164,136.072,11.551
4.24E+13,8,2204.5,3.123,2.619,0.189,135.373,11.294
4.24E+13,8,2205,3.14,2.621,0.195,136.47,11.095
4.24E+13,8,2205.5,3.132,2.621,0.206,127.194,11.054
4.24E+13,8,2206,3.114,2.616,0.205,129.984,11.134
4.24E+13,8,2206.5,3.053,2.613,0.19,118.082,12.037
4.24E+13,8,2207,2.978,2.61,0.155,112.031,12.986
4.24E+13,8,2208.5,2.96,2.614,0.142,103.988,12.38
4.24E+13,8,2209,2.973,2.64,0.166,118.836,10.775
4.24E+13,8,2209.5,2.992,2.656,0.173,128.789,10.419
4.24E+13,8,2210,3.07,2.651,0.175,132.353,10.907
4.24E+13,8,2210.5,3.171,2.632,0.18,133.344,10.937
4.24E+13,8,2211,3.263,2.617,0.205,131.444,10.882
4.24E+13,8,2211.5,3.277,2.615,0.197,127.028,11.125
4.24E+13,8,2212,3.235,2.619,0.192,114.752,11.429
4.24E+13,8,2212.5,3.143,2.629,0.187,113.009,11.201
4.24E+13,8,2213,3.094,2.635,0.192,115.803,10.927
4.24E+13,8,2213.5,3.097,2.633,0.192,122.7,10.795
4.24E+13,8,2214,3.158,2.63,0.189,129.466,10.824
4.24E+13,8,2214.5,3.184,2.634,0.191,132.733,10.597
4.24E+13,8,2215,3.152,2.648,0.191,135.772,10.095
4.24E+13,8,2215.5,3.102,2.658,0.198,134.756,9.584
4.24E+13,8,2216,3.113,2.66,0.2,137.527,9.424
4.24E+13,8,2216.5,3.252,2.646,0.204,148.437,8.802
4.24E+13,8,2217,3.457,2.632,0.231,153.358,7.871
4.24E+13,8,2217.5,3.608,2.626,0.25,160.683,7.383
4.24E+13,8,2218,3.683,2.631,0.276,153.76,7.412
4.24E+13,8,2218.5,3.688,2.635,0.268,157.354,7.517
4.24E+13,8,2219,3.643,2.635,0.269,150.808,7.731
4.24E+13,8,2219.5,3.543,2.635,0.252,150.35,8.14
4.24E+13,8,2220,3.446,2.634,0.228,140.168,8.878
4.24E+13,8,2220.5,3.43,2.631,0.211,142.765,8.815
4.24E+13,8,2221,3.44,2.631,0.203,147.414,8.472
4.24E+13,8,2221.5,3.484,2.631,0.211,149.839,8.197
4.24E+13,8,2222,3.508,2.63,0.218,151.755,7.965
4.24E+13,8,2222.5,3.497,2.633,0.223,149.676,7.559
4.24E+13,8,2223,3.469,2.634,0.229,152.018,7.352
4.24E+13,8,2223.5,3.481,2.634,0.262,146.466,7.697
4.24E+13,8,2224,3.465,2.638,0.276,148.544,7.986
4.24E+13,8,2224.5,3.446,2.641,0.266,147.673,8.269
4.24E+13,8,2225,3.424,2.633,0.239,152.966,8.296
4.24E+13,8,2225.5,3.433,2.624,0.22,149.7,8.074
4.24E+13,8,2226,3.41,2.622,0.239,151.351,7.929
4.24E+13,8,2226.5,3.41,2.631,0.239,150.474,7.793
4.24E+13,8,2227,3.488,2.631,0.256,152.664,7.433
4.24E+13,8,2227.5,3.591,2.625,0.261,153.61,7.073
4.24E+13,8,2228,3.647,2.615,0.26,157.076,6.805
4.24E+13,8,2228.5,3.62,2.616,0.262,155.949,6.742
4.24E+13,8,2229,3.542,2.629,0.256,157.085,6.696
4.24E+13,8,2229.5,3.505,2.637,0.262,160.055,6.821
4.24E+13,8,2230,3.505,2.639,0.249,164.054,7.039
4.24E+13,8,2230.5,3.544,2.645,0.252,156.766,7.011
4.24E+13,8,2231,3.545,2.653,0.253,147.264,7.02
4.24E+13,8,2231.5,3.57,2.655,0.26,139.628,7.241
4.24E+13,8,2232,3.545,2.654,0.254,147.598,7.36
4.24E+13,8,2232.5,3.553,2.652,0.241,144.725,7.544
4.24E+13,8,2233,3.594,2.648,0.246,149.401,7.774
4.24E+13,8,2233.5,3.68,2.634,0.244,148.458,8.056
4.24E+13,8,2234,3.668,2.63,0.262,148.955,8.004
4.24E+13,8,2234.5,3.568,2.637,0.258,153.477,7.651
4.24E+13,8,2235,3.49,2.638,0.249,146.886,7.511
4.24E+13,8,2235.5,3.454,2.629,0.217,150.449,8.515
4.24E+13,8,2236,3.433,2.618,0.211,140.993,9.66
4.24E+13,8,2236.5,3.354,2.62,0.199,137.121,10.019
4.24E+13,8,2237,3.336,2.62,0.193,133.545,10.02
4.24E+13,8,2237.5,3.345,2.62,0.19,141.44,9.949
4.24E+13,8,2238,3.407,2.613,0.204,153.528,9.442
4.24E+13,8,2238.5,3.431,2.613,0.248,159.599,9.17
4.24E+13,8,2239,3.428,2.622,0.257,147.548,8.7
4.24E+13,8,2239.5,3.372,2.637,0.256,138.734,8.381
4.24E+13,8,2240,3.333,2.644,0.235,136.299,8.552
4.24E+13,8,2240.5,3.305,2.645,0.219,137.078,8.968
4.24E+13,8,2241,3.349,2.635,0.204,136.093,9.346
4.24E+13,8,2241.5,3.353,2.633,0.198,138.007,9.482
4.24E+13,8,2242,3.384,2.632,0.195,147.781,9.18
4.24E+13,8,2242.5,3.395,2.633,0.223,151.011,8.871
4.24E+13,8,2243,3.459,2.628,0.24,151.694,8.611
4.24E+13,8,2243.5,3.488,2.625,0.256,147.939,8.293
4.24E+13,8,2244,3.464,2.625,0.244,150.45,8.398
4.24E+13,8,2244.5,3.411,2.625,0.225,143.696,8.488
4.24E+13,8,2245,3.311,2.629,0.224,143.59,8.618
4.24E+13,8,2245.5,3.237,2.632,0.229,146.025,8.936
4.24E+13,8,2246,3.143,2.625,0.234,148.452,9.473
4.24E+13,8,2246.5,3.006,2.605,0.207,131.228,10.299
4.24E+13,8,2255.5,2.791,2.607,0.161,101.459,10.55
4.24E+13,8,2256,2.998,2.61,0.198,124.518,9.911
4.24E+13,8,2256.5,3.12,2.613,0.202,142.646,9.634
4.24E+13,8,2257,3.154,2.616,0.204,148.882,10.126
4.24E+13,8,2257.5,3.086,2.62,0.194,139.694,10.725
4.24E+13,8,2258,3.007,2.613,0.167,130.362,11.461
4.24E+13,8,2258.5,2.931,2.602,0.146,112.499,13.791
4.24E+13,8,2259.5,2.866,2.606,0.145,100.409,14.975
4.24E+13,8,2260,2.877,2.625,0.163,110.618,12.473
4.24E+13,8,2260.5,2.94,2.628,0.177,121.215,11.617
4.24E+13,8,2261,3.025,2.619,0.181,114.978,11.729
4.24E+13,8,2261.5,3.098,2.604,0.187,113.342,11.566
4.24E+13,8,2262,3.115,2.603,0.186,116.018,11.612
4.24E+13,8,2262.5,3.101,2.607,0.179,126.709,11.723
4.24E+13,8,2263,3.099,2.611,0.166,133.29,11.732
4.24E+13,8,2263.5,3.141,2.611,0.171,124.982,11.228
4.24E+13,8,2264,3.185,2.613,0.188,124.422,10.767
4.24E+13,8,2264.5,3.171,2.618,0.187,116.44,10.898
4.24E+13,8,2265,3.175,2.615,0.19,126.31,11.083
4.24E+13,8,2265.5,3.162,2.61,0.184,125.449,11.243
4.24E+13,8,2266,3.197,2.602,0.199,122.776,11.541
4.24E+13,8,2266.5,3.163,2.606,0.189,119.577,11.75
4.24E+13,8,2267,3.141,2.613,0.184,113.932,11.761
4.24E+13,8,2267.5,3.134,2.624,0.183,121.059,10.739
4.24E+13,8,2268,3.18,2.628,0.204,125.82,9.896
4.24E+13,8,2268.5,3.236,2.627,0.22,138.478,9.681
4.24E+13,8,2269,3.29,2.619,0.207,140.058,9.501
4.24E+13,8,2269.5,3.307,2.612,0.198,138.155,9.358
4.24E+13,8,2270,3.369,2.604,0.188,142.066,9.217
4.24E+13,8,2270.5,3.428,2.6,0.208,144.186,8.931
4.24E+13,8,2271,3.466,2.603,0.218,149.992,8.109
4.24E+13,8,2271.5,3.441,2.62,0.224,145.835,7.97
4.24E+13,8,2272,3.376,2.642,0.217,152.689,8.575
4.24E+13,8,2272.5,3.335,2.659,0.227,151.014,8.662
4.24E+13,8,2273,3.352,2.658,0.236,154.478,8.417
4.24E+13,8,2273.5,3.414,2.645,0.254,146.844,8.314
4.24E+13,8,2274,3.489,2.631,0.248,152.302,8.248
4.24E+13,8,2274.5,3.57,2.623,0.258,152.982,7.955
4.24E+13,8,2275,3.672,2.623,0.246,162.593,7.865
4.24E+13,8,2275.5,3.695,2.629,0.236,155.947,8.262
4.24E+13,8,2276,3.645,2.632,0.217,156.569,8.813
4.24E+13,8,2276.5,3.492,2.633,0.223,144.181,9.125
4.24E+13,8,2277,3.408,2.627,0.228,142.696,9.432
4.24E+13,8,2277.5,3.352,2.624,0.234,130.125,9.672
4.24E+13,8,2278,3.358,2.624,0.222,134.24,9.765
4.24E+13,8,2278.5,3.374,2.627,0.211,139.794,9.401
4.24E+13,8,2279,3.441,2.625,0.209,147.708,8.813
4.24E+13,8,2279.5,3.492,2.622,0.218,145.246,8.481
4.24E+13,8,2280,3.517,2.617,0.233,141.697,8.864
4.24E+13,8,2280.5,3.457,2.623,0.239,137.136,9.26
4.24E+13,8,2281,3.437,2.623,0.25,144.591,8.924
4.24E+13,8,2281.5,3.447,2.62,0.246,150.577,8.452
4.24E+13,8,2282,3.488,2.617,0.244,153.547,8.249
4.24E+13,8,2282.5,3.519,2.618,0.239,148.773,8.038
4.24E+13,8,2283,3.514,2.623,0.245,144.518,7.999
4.24E+13,8,2283.5,3.502,2.624,0.261,140.455,7.917
4.24E+13,8,2284,3.497,2.625,0.254,145.91,7.659
4.24E+13,8,2284.5,3.467,2.63,0.254,145.144,7.396
4.24E+13,8,2285,3.449,2.628,0.241,150.771,7.421
4.24E+13,8,2285.5,3.46,2.619,0.237,149.152,8.038
4.24E+13,8,2286,3.469,2.611,0.236,151.832,8.633
4.24E+13,8,2286.5,3.464,2.612,0.233,148.969,8.916
4.24E+13,8,2287,3.387,2.621,0.236,146.296,9.599
4.24E+13,8,2287.5,3.32,2.623,0.227,144.124,10.949
4.24E+13,8,2288,3.2,2.62,0.184,130.268,12.874
4.24E+13,8,2288.5,3.102,2.611,0.141,110.372,15.912
4.24E+13,8,2289.5,3.126,2.603,0.154,104.018,12.808
4.24E+13,8,2290,3.174,2.615,0.187,129.26,10.46
4.24E+13,8,2290.5,3.167,2.624,0.207,140.711,10.007
4.24E+13,8,2291,3.146,2.633,0.193,137.825,10.804
4.24E+13,8,2291.5,3.081,2.635,0.195,121.445,11.685
4.24E+13,8,2292,3.026,2.629,0.176,110.198,13.15
4.24E+13,8,2292.5,3.009,2.615,0.165,110.67,14.496
4.24E+13,8,2293,3.073,2.604,0.174,124.698,12.26
4.24E+13,8,2293.5,3.106,2.608,0.197,135.017,10.91
4.24E+13,8,2294,3.134,2.609,0.199,137.951,11.33
4.24E+13,8,2294.5,3.134,2.61,0.182,128.939,11.436
4.24E+13,8,2295,3.218,2.604,0.182,135.175,10.123
4.24E+13,8,2295.5,3.255,2.604,0.185,141.682,10.248
4.24E+13,8,2296,3.208,2.611,0.197,146.708,10.828
4.24E+13,8,2296.5,3.119,2.62,0.191,140.866,10.862
4.24E+13,8,2297,3.083,2.617,0.188,128.568,10.954
4.24E+13,8,2297.5,3.126,2.608,0.197,123.118,11.617
4.24E+13,8,2298,3.132,2.603,0.179,108.239,12.352
4.24E+13,8,2299.5,3.273,2.594,0.17,103.041,11.189
4.24E+13,8,2300,3.433,2.588,0.224,131.565,7.543
4.24E+13,8,2300.5,3.615,2.579,0.3,149.383,6.025
4.24E+13,8,2302,3.618,2.586,0.28,162.914,5.749
4.24E+13,8,2302.5,3.608,2.598,0.264,154.955,5.923
4.24E+13,8,2303,3.703,2.603,0.246,165.544,6.075
4.24E+13,8,2303.5,3.746,2.61,0.26,159.406,5.886
4.24E+13,8,2304,3.768,2.608,0.288,176.289,5.41
4.24E+13,8,2305.5,3.586,2.591,0.282,163.997,5.214
4.24E+13,8,2308,3.555,2.581,0.287,157.57,4.913
4.24E+13,8,2308.5,3.597,2.592,0.293,153.77,4.935
4.24E+13,8,2309,3.536,2.594,0.286,150.552,5.019
4.24E+13,8,2309.5,3.428,2.597,0.295,163.024,5.14
4.24E+13,8,2310,3.323,2.597,0.284,161.889,5.051
4.24E+13,8,2310.5,3.283,2.592,0.292,162.755,4.865
4.24E+13,8,2311,3.277,2.579,0.291,162.442,4.812
4.24E+13,8,2313,3.334,2.557,0.29,158.785,4.757
4.24E+13,8,2313.5,3.356,2.563,0.298,156.703,4.771
4.24E+13,8,2317.5,3.574,2.591,0.296,157.784,4.979
4.24E+13,8,2324,3.604,2.572,0.297,162.257,5.247
4.24E+13,8,2324.5,3.55,2.553,0.287,167.034,5.561
4.24E+13,8,2325,3.51,2.542,0.297,161.985,5.869
4.24E+13,8,2325.5,3.549,2.549,0.286,147.788,5.773
4.24E+13,8,2326,3.596,2.573,0.298,142.616,5.408
4.24E+13,8,2326.5,3.625,2.596,0.287,152.542,5.081
4.24E+13,8,2327,3.587,2.598,0.29,162.265,4.935
4.24E+13,8,2327.5,3.621,2.594,0.281,163.44,4.762
